,Plant Code,Plant Name,State,Plant-Generator Code,Parent Company,Technology Code,Requires cooling?,Cooling Technology,Fuel,Latitude,Longitude,Water Basin (8-digit HUC),Water Resource Region,First Year of Operation,Nameplate Capacity (MW),Estimated Generation (MWh),Estimated Capacity Factor,Reported Water Source (Name),Reported Water Source (Type),Reported  Withdrawal (million gallons/yr),Reported  Consumption (million gallons/yr),Calculated Withdrawal (million gallons/yr),Calculated Withdrawal MIN (million gallons/yr),Calculated Withdrawal MAX (million gallons/yr),Calculated Consumption (million gallons/yr),Calculated Consumption MIN (million gallons/yr),Calculated Consumption MAX (million gallons/yr),Generator ID
92,47,Colbert,AL,47-GT7,Tennessee Valley Authority,NG-NA-CT,No,None,Natural Gas,34.74388888888889,-87.84861111111111,6030005,Tennessee,1972,59.5,245.375,0.00047077049998081426,Tennessee River,Surface Water,0.0,0.0,0,0,0,0,0,0,GT7
93,47,Colbert,AL,47-GT8,Tennessee Valley Authority,NG-NA-CT,No,None,Natural Gas,34.74388888888889,-87.84861111111111,6030005,Tennessee,1972,59.5,245.375,0.00047077049998081426,Tennessee River,Surface Water,0.0,0.0,0,0,0,0,0,0,GT8
94,48,Guntersville,AL,48-3,Tennessee Valley Authority,HY-NA-HY,No,None,Hydropower,34.42111111111111,-86.39305555555556,6030001,Tennessee,1939,28.8,126279.25,0.5005360936707255,Tennessee River,Surface Water,0.0,0.0,0,0,0,0,0,0,3
95,48,Guntersville,AL,48-4,Tennessee Valley Authority,HY-NA-HY,No,None,Hydropower,34.42111111111111,-86.39305555555556,6030001,Tennessee,1952,28.8,126279.25,0.5005360936707255,Tennessee River,Surface Water,0.0,0.0,0,0,0,0,0,0,4
96,48,Guntersville,AL,48-1,Tennessee Valley Authority,HY-NA-HY,No,None,Hydropower,34.42111111111111,-86.39305555555556,6030001,Tennessee,1939,28.8,126279.25,0.5005360936707255,Tennessee River,Surface Water,0.0,0.0,0,0,0,0,0,0,1
97,48,Guntersville,AL,48-2,Tennessee Valley Authority,HY-NA-HY,No,None,Hydropower,34.42111111111111,-86.39305555555556,6030001,Tennessee,1939,28.8,126279.25,0.5005360936707255,Tennessee River,Surface Water,0.0,0.0,0,0,0,0,0,0,2
98,49,Wheeler Dam,AL,49-9,Tennessee Valley Authority,HY-NA-HY,No,None,Hydropower,34.80694444444444,-87.38194444444444,6030002,Tennessee,1962,43.6,83233.80297029701,0.21792604774176041,Tennessee River,Surface Water,0.0,0.0,0,0,0,0,0,0,9
99,49,Wheeler Dam,AL,49-4,Tennessee Valley Authority,HY-NA-HY,No,None,Hydropower,34.80694444444444,-87.38194444444444,6030002,Tennessee,1941,35.1,67007.02945544555,0.2179260477417605,Tennessee River,Surface Water,0.0,0.0,0,0,0,0,0,0,4
100,49,Wheeler Dam,AL,49-5,Tennessee Valley Authority,HY-NA-HY,No,None,Hydropower,34.80694444444444,-87.38194444444444,6030002,Tennessee,1948,35.1,67007.02945544555,0.2179260477417605,Tennessee River,Surface Water,0.0,0.0,0,0,0,0,0,0,5
101,49,Wheeler Dam,AL,49-6,Tennessee Valley Authority,HY-NA-HY,No,None,Hydropower,34.80694444444444,-87.38194444444444,6030002,Tennessee,1949,35.1,67007.02945544555,0.2179260477417605,Tennessee River,Surface Water,0.0,0.0,0,0,0,0,0,0,6
102,49,Wheeler Dam,AL,49-7,Tennessee Valley Authority,HY-NA-HY,No,None,Hydropower,34.80694444444444,-87.38194444444444,6030002,Tennessee,1949,35.1,67007.02945544555,0.2179260477417605,Tennessee River,Surface Water,0.0,0.0,0,0,0,0,0,0,7
103,49,Wheeler Dam,AL,49-1,Tennessee Valley Authority,HY-NA-HY,No,None,Hydropower,34.80694444444444,-87.38194444444444,6030002,Tennessee,1936,35.1,67007.02945544555,0.2179260477417605,Tennessee River,Surface Water,0.0,0.0,0,0,0,0,0,0,1
104,49,Wheeler Dam,AL,49-10,Tennessee Valley Authority,HY-NA-HY,No,None,Hydropower,34.80694444444444,-87.38194444444444,6030002,Tennessee,1963,36.0,68725.15841584158,0.21792604774176047,Tennessee River,Surface Water,0.0,0.0,0,0,0,0,0,0,10
105,49,Wheeler Dam,AL,49-11,Tennessee Valley Authority,HY-NA-HY,No,None,Hydropower,34.80694444444444,-87.38194444444444,6030002,Tennessee,1963,43.6,83233.80297029701,0.21792604774176041,Tennessee River,Surface Water,0.0,0.0,0,0,0,0,0,0,11
106,49,Wheeler Dam,AL,49-2,Tennessee Valley Authority,HY-NA-HY,No,None,Hydropower,34.80694444444444,-87.38194444444444,6030002,Tennessee,1937,35.1,67007.02945544555,0.2179260477417605,Tennessee River,Surface Water,0.0,0.0,0,0,0,0,0,0,2
107,49,Wheeler Dam,AL,49-8,Tennessee Valley Authority,HY-NA-HY,No,None,Hydropower,34.80694444444444,-87.38194444444444,6030002,Tennessee,1950,35.1,67007.02945544555,0.2179260477417605,Tennessee River,Surface Water,0.0,0.0,0,0,0,0,0,0,8
108,49,Wheeler Dam,AL,49-3,Tennessee Valley Authority,HY-NA-HY,No,None,Hydropower,34.80694444444444,-87.38194444444444,6030002,Tennessee,1941,35.1,67007.02945544555,0.2179260477417605,Tennessee River,Surface Water,0.0,0.0,0,0,0,0,0,0,3
109,50,Widows Creek,AL,50-1,Tennessee Valley Authority,CL-OT-ST,Yes,Once-Through,Coal,34.8825,-85.75472222222223,6030001,Tennessee,1952,140.6,581220.0,0.47190124515286735,Tennessee River,Surface Water,35128.58820093636,1.4865468325900877,21127.347,11624.4,29061,145.305,58.122,184.24674,1
110,50,Widows Creek,AL,50-2,Tennessee Valley Authority,CL-OT-ST,Yes,Once-Through,Coal,34.8825,-85.75472222222223,6030001,Tennessee,1952,140.6,519400.0,0.4217086589112544,Tennessee River,Surface Water,31392.224478796925,1.3284340264397156,18880.19,10388,25970,129.85,51.94,164.6498,2
111,50,Widows Creek,AL,50-3,Tennessee Valley Authority,CL-OT-ST,Yes,Once-Through,Coal,34.8825,-85.75472222222223,6030001,Tennessee,1952,140.6,609823.0,0.4951244503335347,Tennessee River,Surface Water,36857.33636567843,1.5597027787938904,22167.06605,12196.46,30491.15,152.45575,60.9823,193.313891,3
112,50,Widows Creek,AL,50-4,Tennessee Valley Authority,CL-OT-ST,Yes,Once-Through,Coal,34.8825,-85.75472222222223,6030001,Tennessee,1953,140.6,670170.0,0.5441210857577116,Tennessee River,Surface Water,40504.672851280964,1.714048193105707,24360.6795,13403.4,33508.5,167.5425,67.017,212.44389,4
113,50,Widows Creek,AL,50-5,Tennessee Valley Authority,CL-OT-ST,Yes,Once-Through,Coal,34.8825,-85.75472222222223,6030001,Tennessee,1954,140.6,666700.0,0.5413037406548582,Tennessee River,Surface Water,40294.94813248731,1.7051732102952606,24234.545,13334,33335,166.675,66.67,211.3439,5
114,50,Widows Creek,AL,50-6,Tennessee Valley Authority,CL-OT-ST,Yes,Once-Through,Coal,34.8825,-85.75472222222223,6030001,Tennessee,1954,140.6,643788.0,0.5227011438258734,Tennessee River,Surface Water,38910.16059444688,1.6465727474269765,23401.6938,12875.76,32189.4,160.947,64.3788,204.080796,6
115,50,Widows Creek,AL,50-7,Tennessee Valley Authority,CL-OT-ST,Yes,Once-Through,Coal,34.8825,-85.75472222222223,6030001,Tennessee,1961,575.0,2712974.0,0.538609092713917,Tennessee River,Surface Water,163970.52139611013,6.938788938094458,98616.6049,54259.48,135648.7,678.2435,271.2974,860.012758,7
116,50,Widows Creek,AL,50-8,Tennessee Valley Authority,CL-OT-ST,Yes,Once-Through,Coal,34.8825,-85.75472222222223,6030001,Tennessee,1965,550.0,2819522.0,0.585205894562059,Tennessee River,Surface Water,170410.21861167974,7.211299505381902,102489.6247,56390.44,140976.1,704.8805,281.9522,893.788474,8
117,51,Dolet Hills,LA,51-1,#not reported,CL-RC-ST,Yes,Recirculating,Coal,32.030833333333334,-93.56444444444445,11140206,Arkansas-White-Red,1986,720.7,4892316.0,0.7749182206796664,Toledo Bend Lake,Surface Water,3113.954742640896,2901.639646551744,4916.77758,2446.158,5870.7792,3361.021092,2348.31168,5381.5476,1
118,53,Gantt,AL,53-3,PowerSouth Energy Cooperative,HY-NA-HY,No,None,Hydropower,31.401944444444442,-86.48194444444445,3140301,South Atlantic Gulf,1926,1.2,2699.6,0.2568112633181126,Conecuh River,Surface Water,0.0,0.0,0,0,0,0,0,0,3
119,53,Gantt,AL,53-4,PowerSouth Energy Cooperative,HY-NA-HY,No,None,Hydropower,31.401944444444442,-86.48194444444445,3140301,South Atlantic Gulf,1985,1.8,4049.4,0.25681126331811266,Conecuh River,Surface Water,0.0,0.0,0,0,0,0,0,0,4
120,54,J K Smith,KY,54-GT4,East Kentucky Power Cooperative Inc.,NG-NA-CT,No,None,Natural Gas,37.8825,-84.10249999999999,5100205,Ohio,2001,108.0,18759.436554132713,0.01982859436213926,Kentucky River,Surface Water,0.0,0.0,0,0,0,0,0,0,GT4
121,54,J K Smith,KY,54-GT5,East Kentucky Power Cooperative Inc.,NG-NA-CT,No,None,Natural Gas,37.8825,-84.10249999999999,5100205,Ohio,2001,108.0,18759.436554132713,0.01982859436213926,Kentucky River,Surface Water,0.0,0.0,0,0,0,0,0,0,GT5
122,54,J K Smith,KY,54-GT6,East Kentucky Power Cooperative Inc.,NG-NA-CT,No,None,Natural Gas,37.8825,-84.10249999999999,5100205,Ohio,2005,98.0,17022.451688009314,0.01982859436213926,Kentucky River,Surface Water,0.0,0.0,0,0,0,0,0,0,GT6
123,54,J K Smith,KY,54-GT1,East Kentucky Power Cooperative Inc.,NG-NA-CT,No,None,Natural Gas,37.8825,-84.10249999999999,5100205,Ohio,1999,149.0,25881.07450523865,0.01982859436213926,Kentucky River,Surface Water,0.0,0.0,0,0,0,0,0,0,GT1
124,54,J K Smith,KY,54-GT2,East Kentucky Power Cooperative Inc.,NG-NA-CT,No,None,Natural Gas,37.8825,-84.10249999999999,5100205,Ohio,1999,149.0,25881.07450523865,0.01982859436213926,Kentucky River,Surface Water,0.0,0.0,0,0,0,0,0,0,GT2
125,54,J K Smith,KY,54-GT3,East Kentucky Power Cooperative Inc.,NG-NA-CT,No,None,Natural Gas,37.8825,-84.10249999999999,5100205,Ohio,1999,149.0,25881.07450523865,0.01982859436213926,Kentucky River,Surface Water,0.0,0.0,0,0,0,0,0,0,GT3
126,54,J K Smith,KY,54-GT7,East Kentucky Power Cooperative Inc.,NG-NA-CT,No,None,Natural Gas,37.8825,-84.10249999999999,5100205,Ohio,2005,98.0,17022.451688009314,0.01982859436213926,Kentucky River,Surface Water,0.0,0.0,0,0,0,0,0,0,GT7
127,55,Point A,AL,55-1,PowerSouth Energy Cooperative,HY-NA-HY,No,None,Hydropower,31.36138888888889,-86.51833333333333,3140301,South Atlantic Gulf,1925,1.6,4901.2307692307695,0.34968826835265193,Conecuh River,Surface Water,0.0,0.0,0,0,0,0,0,0,1
128,55,Point A,AL,55-2,PowerSouth Energy Cooperative,HY-NA-HY,No,None,Hydropower,31.36138888888889,-86.51833333333333,3140301,South Atlantic Gulf,1925,1.6,4901.2307692307695,0.34968826835265193,Conecuh River,Surface Water,0.0,0.0,0,0,0,0,0,0,2
129,55,Point A,AL,55-3,PowerSouth Energy Cooperative,HY-NA-HY,No,None,Hydropower,31.36138888888889,-86.51833333333333,3140301,South Atlantic Gulf,1949,2.0,6126.538461538461,0.3496882683526519,Conecuh River,Surface Water,0.0,0.0,0,0,0,0,0,0,3
130,56,Charles R Lowman,AL,56-1,PowerSouth Energy Cooperative,CL-OT-ST,Yes,Once-Through,Coal,31.485833333333336,-87.91055555555556,3160203,South Atlantic Gulf,1969,66.0,521342.0,0.9017261657672616,Tombigbee River,Surface Water,23047.983208789054,448.220758410432,18950.7817,10426.84,26067.1,130.3355,52.1342,165.265414,1
131,56,Charles R Lowman,AL,56-2,PowerSouth Energy Cooperative,CL-RC-ST,Yes,Recirculating,Coal,31.485833333333336,-87.91055555555556,3160203,South Atlantic Gulf,1978,236.0,1596396.0,0.7721906199210588,Tombigbee River,Surface Water,4667.490978666332,4667.490978666332,1604.37798,798.198,1915.6752,1096.724052,766.27008,1756.0356,2
132,56,Charles R Lowman,AL,56-3,PowerSouth Energy Cooperative,CL-RC-ST,Yes,Recirculating,Coal,31.485833333333336,-87.91055555555556,3160203,South Atlantic Gulf,1980,236.0,1453516.0,0.7030783221112917,Tombigbee River,Surface Water,4249.743057078052,4249.743057078052,1460.78358,726.758,1744.2192,998.565492,697.68768,1598.8676,3
133,59,Platte,NE,59-1,Grand Island City of,CL-RC-ST,Yes,Recirculating,Coal,40.255,-98.34972222222221,10250016,Missouri,1982,109.8,664130.0,0.6904729229566418,Wells,Groundwater,613.354722035328,330.26792724979197,667.45065,332.065,796.956,456.25731,318.7824,730.543,1
134,60,Whelan Energy Center,NE,60-1,#not reported,CL-RC-ST,Yes,Recirculating,Coal,40.59305555555556,-98.3125,10270203,Missouri,1981,76.3,524712.0,0.7850410240758362,Wells,Groundwater,0.0,0.0,527.33556,262.356,629.6544,360.477144,251.86176,577.1832,1
135,62,Annex Creek,AK,62-5,Alaska Electric Light and Power Co.,HY-NA-HY,No,None,Hydropower,58.31666666666667,-134.09583333333333,19010304,Alaska,1915,1.8,12813.75,0.812642694063927,Annex Creek Lake,Surface Water,0.0,0.0,0,0,0,0,0,0,5
136,62,Annex Creek,AK,62-6,Alaska Electric Light and Power Co.,HY-NA-HY,No,None,Hydropower,58.31666666666667,-134.09583333333333,19010304,Alaska,1915,2.2,15661.250000000002,0.8126426940639271,Annex Creek Lake,Surface Water,0.0,0.0,0,0,0,0,0,0,6
137,63,Gold Creek,AK,63-1,Alaska Electric Light and Power Co.,HY-NA-HY,No,None,Hydropower,58.3,-134.40611111111113,19010301,Alaska,1951,0.8,2373.5,0.3386843607305936,Gold Creek,Surface Water,0.0,0.0,0,0,0,0,0,0,1
138,63,Gold Creek,AK,63-2,Alaska Electric Light and Power Co.,HY-NA-HY,No,None,Hydropower,58.3,-134.40611111111113,19010301,Alaska,1906,0.4,1186.75,0.3386843607305936,Gold Creek,Surface Water,0.0,0.0,0,0,0,0,0,0,2
139,63,Gold Creek,AK,63-3,Alaska Electric Light and Power Co.,HY-NA-HY,No,None,Hydropower,58.3,-134.40611111111113,19010301,Alaska,1906,0.4,1186.75,0.3386843607305936,Gold Creek,Surface Water,0.0,0.0,0,0,0,0,0,0,3
140,65,Salmon Creek 1,AK,65-HY7,Alaska Electric Light and Power Co.,HY-NA-HY,No,None,Hydropower,58.32611111111112,-134.46249999999998,19010301,Alaska,1984,8.5,26042.0,0.3497448294386248,Salmon Creek Reservoir,Surface Water,0.0,0.0,0,0,0,0,0,0,HY7
141,66,Skagway,AK,66-1,Alaska Power & Telephone Co.,HY-NA-HY,No,None,Hydropower,59.458333333333336,-135.3138888888889,19010303,Alaska,1957,0.4,705.2941176470588,0.2012825678216492,Dewey Lake,Surface Water,0.0,0.0,0,0,0,0,0,0,1
142,66,Skagway,AK,66-2,Alaska Power & Telephone Co.,HY-NA-HY,No,None,Hydropower,59.458333333333336,-135.3138888888889,19010303,Alaska,1909,0.1,176.3235294117647,0.2012825678216492,Dewey Lake,Surface Water,0.0,0.0,0,0,0,0,0,0,2
143,66,Skagway,AK,66-3,Alaska Power & Telephone Co.,HY-NA-HY,No,None,Hydropower,59.458333333333336,-135.3138888888889,19010303,Alaska,1981,0.3,528.970588235294,0.20128256782164916,Dewey Lake,Surface Water,0.0,0.0,0,0,0,0,0,0,3
144,66,Skagway,AK,66-4,Alaska Power & Telephone Co.,HY-NA-HY,No,None,Hydropower,59.458333333333336,-135.3138888888889,19010303,Alaska,1987,0.2,352.6470588235294,0.2012825678216492,Dewey Lake,Surface Water,0.0,0.0,0,0,0,0,0,0,4
145,66,Skagway,AK,66-6A,Alaska Power & Telephone Co.,OL-NA-CT,No,None,Oil,59.458333333333336,-135.3138888888889,19010303,Alaska,1986,0.8,1410.5882352941176,0.2012825678216492,Dewey Lake,Surface Water,0.0,0.0,0,0,0,0,0,0,6A
146,66,Skagway,AK,66-7A,Alaska Power & Telephone Co.,OL-NA-CT,No,None,Oil,59.458333333333336,-135.3138888888889,19010303,Alaska,1996,1.1,1939.558823529412,0.20128256782164922,Dewey Lake,Surface Water,0.0,0.0,0,0,0,0,0,0,7A
147,66,Skagway,AK,66-8A,Alaska Power & Telephone Co.,OL-NA-CT,No,None,Oil,59.458333333333336,-135.3138888888889,19010303,Alaska,1991,0.5,881.6176470588234,0.2012825678216492,Dewey Lake,Surface Water,0.0,0.0,0,0,0,0,0,0,8A
148,70,Swan Lake,AK,70-1,Southeast Alaska Power Agency,HY-NA-HY,No,None,Hydropower,55.36333333333334,-131.67777777777778,19010102,Alaska,1984,11.2,33623.0,0.34270017938682323,Swan Lake,Surface Water,0.0,0.0,0,0,0,0,0,0,1
149,70,Swan Lake,AK,70-2,Southeast Alaska Power Agency,HY-NA-HY,No,None,Hydropower,55.36333333333334,-131.67777777777778,19010102,Alaska,1984,11.2,33623.0,0.34270017938682323,Swan Lake,Surface Water,0.0,0.0,0,0,0,0,0,0,2
150,71,Terror Lake,AK,71-2,Kodiak Electric Assn Inc,HY-NA-HY,No,None,Hydropower,57.79111111111111,-152.40583333333333,19020701,Alaska,1984,11.2,60439.49999999999,0.6160255626223091,Terror Lake,Surface Water,0.0,0.0,0,0,0,0,0,0,2
151,71,Terror Lake,AK,71-1,Kodiak Electric Assn Inc,HY-NA-HY,No,None,Hydropower,57.79111111111111,-152.40583333333333,19020701,Alaska,1984,11.2,60439.49999999999,0.6160255626223091,Terror Lake,Surface Water,0.0,0.0,0,0,0,0,0,0,1
152,75,Anchorage 1,AK,75-1,Anchorage City of,NG-NA-CT,No,None,Natural Gas,61.21416666666667,-149.87472222222223,19020401,Alaska,1962,12.5,8917.798254122212,0.08144107994632156,,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,1
153,75,Anchorage 1,AK,75-2,Anchorage City of,NG-NA-CT,No,None,Natural Gas,61.21416666666667,-149.87472222222223,19020401,Alaska,1962,12.5,8917.798254122212,0.08144107994632156,,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,2
154,75,Anchorage 1,AK,75-3R,Anchorage City of,NG-NA-CT,No,None,Natural Gas,61.21416666666667,-149.87472222222223,19020401,Alaska,2007,48.9,34886.42677012609,0.08144107994632156,,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,3R
155,75,Anchorage 1,AK,75-4,Anchorage City of,NG-NA-CT,No,None,Natural Gas,61.21416666666667,-149.87472222222223,19020401,Alaska,1972,27.0,19262.444228903976,0.08144107994632156,,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,4
156,75,Anchorage 1,AK,75-D1,Anchorage City of,OL-NA-CT,No,None,Oil,61.21416666666667,-149.87472222222223,19020401,Alaska,1956,1.1,784.7662463627547,0.08144107994632158,,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,D1
157,75,Anchorage 1,AK,75-D2,Anchorage City of,OL-NA-CT,No,None,Oil,61.21416666666667,-149.87472222222223,19020401,Alaska,1947,1.1,784.7662463627547,0.08144107994632158,,Unknown Freshwater,0.0,0.0,0,0,0,0,0,0,D2
158,77,Eklutna Hydro Project,AK,77-1,#not reported,HY-NA-HY,No,None,Hydropower,61.605000000000004,-149.11916666666667,19020402,Alaska,1955,22.2,28912.000000000004,0.14866921716236786,Eklutna Lake,Surface Water,0.0,0.0,0,0,0,0,0,0,1
159,77,Eklutna Hydro Project,AK,77-2,#not reported,HY-NA-HY,No,None,Hydropower,61.605000000000004,-149.11916666666667,19020402,Alaska,1955,22.2,28912.000000000004,0.14866921716236786,Eklutna Lake,Surface Water,0.0,0.0,0,0,0,0,0,0,2
160,78,Snettisham,AK,78-1,Alaska Industrial Development and Export Authority,HY-NA-HY,No,None,Hydropower,58.138888888888886,-133.7263888888889,19010206,Alaska,1973,23.6,66587.00767263427,0.3220871433743241,Long Lake And Crater Lake,Surface Water,0.0,0.0,0,0,0,0,0,0,1
161,78,Snettisham,AK,78-2,Alaska Industrial Development and Export Authority,HY-NA-HY,No,None,Hydropower,58.138888888888886,-133.7263888888889,19010206,Alaska,1973,23.6,66587.00767263427,0.3220871433743241,Long Lake And Crater Lake,Surface Water,0.0,0.0,0,0,0,0,0,0,2
162,78,Snettisham,AK,78-3,Alaska Industrial Development and Export Authority,HY-NA-HY,No,None,Hydropower,58.138888888888886,-133.7263888888889,19010206,Alaska,1990,31.0,87465.98465473145,0.3220871433743241,Long Lake And Crater Lake,Surface Water,0.0,0.0,0,0,0,0,0,0,3
163,79,Aurora Energy LLC Chena,AK,79-1,"Aurora Energy, LLC",CL-OT-ST,Yes,Once-Through,Coal,64.8461111111111,-147.72861111111112,19040506,Alaska,1952,5.0,57618.0,1.3154794520547946,Chena River,Surface Water,0.0,0.0,2094.4143,1152.36,2880.9,14.4045,5.7618,18.264906,1
164,79,Aurora Energy LLC Chena,AK,79-2,"Aurora Energy, LLC",CL-OT-ST,Yes,Once-Through,Coal,64.8461111111111,-147.72861111111112,19040506,Alaska,1952,2.5,61870.21200000001,2.8251238356164388,Chena River,Surface Water,0.0,0.0,2248.9822062000003,1237.4042400000003,3093.5106000000005,15.467553000000002,6.187021200000001,19.612857204000004,2
165,79,Aurora Energy LLC Chena,AK,79-5,"Aurora Energy, LLC",CL-OT-ST,Yes,Once-Through,Coal,64.8461111111111,-147.72861111111112,19040506,Alaska,1975,20.0,57618.0,0.32886986301369864,Chena River,Surface Water,0.0,0.0,2094.4143,1152.36,2880.9,14.4045,5.7618,18.264906,5
166,84,Ketchikan,AK,84-3,Ketchikan Public Utilities,HY-NA-HY,No,None,Hydropower,55.36333333333334,-131.67777777777778,19010102,Alaska,1952,1.4,7957.000000000002,0.648809523809524,Ketchikan Lakes,Surface Water,0.0,0.0,0,0,0,0,0,0,3
167,84,Ketchikan,AK,84-4,Ketchikan Public Utilities,HY-NA-HY,No,None,Hydropower,55.36333333333334,-131.67777777777778,19010102,Alaska,1938,1.4,7957.000000000002,0.648809523809524,Ketchikan Lakes,Surface Water,0.0,0.0,0,0,0,0,0,0,4
168,84,Ketchikan,AK,84-5,Ketchikan Public Utilities,HY-NA-HY,No,None,Hydropower,55.36333333333334,-131.67777777777778,19010102,Alaska,1954,1.4,7957.000000000002,0.648809523809524,Ketchikan Lakes,Surface Water,0.0,0.0,0,0,0,0,0,0,5
169,85,S W Bailey,AK,85-1,Ketchikan Public Utilities,OL-NA-CT,No,None,Oil,55.36333333333334,-131.67777777777778,19010102,Alaska,1969,4.5,2811.891891891892,0.07133160557818093,Municipality,Municipal,0.0,0.0,0,0,0,0,0,0,1
170,85,S W Bailey,AK,85-2,Ketchikan Public Utilities,OL-NA-CT,No,None,Oil,55.36333333333334,-131.67777777777778,19010102,Alaska,1970,4.5,2811.891891891892,0.07133160557818093,Municipality,Municipal,0.0,0.0,0,0,0,0,0,0,2
171,85,S W Bailey,AK,85-3,Ketchikan Public Utilities,OL-NA-CT,No,None,Oil,55.36333333333334,-131.67777777777778,19010102,Alaska,1976,6.4,3999.1351351351354,0.07133160557818093,Municipality,Municipal,0.0,0.0,0,0,0,0,0,0,3
172,85,S W Bailey,AK,85-4,Ketchikan Public Utilities,OL-NA-CT,No,None,Oil,55.36333333333334,-131.67777777777778,19010102,Alaska,1998,10.5,6561.081081081082,0.07133160557818093,Municipality,Municipal,0.0,0.0,0,0,0,0,0,0,4
173,87,Escalante,NM,87-1,"Tri-State Generation & Transmission Association, Inc.",CL-RC-ST,Yes,Recirculating,Coal,35.42111111111111,-108.07805555555555,13020207,Rio Grande,1984,257.0,1742860.0,0.7741502762823588,Wells,Groundwater,0.0,0.0,1751.5743,871.43,2091.432,1197.34482,836.5728,1917.146,1
174,88,Ashokan,NY,88-1,New York Power Authority,HY-NA-HY,No,None,Hydropower,41.952222222222225,-74.20527777777778,2020006,Mid Atlantic,1982,2.3,8201.5,0.40706273575540997,Ashokan Reservoir,Surface Water,0.0,0.0,0,0,0,0,0,0,1
175,88,Ashokan,NY,88-2,New York Power Authority,HY-NA-HY,No,None,Hydropower,41.952222222222225,-74.20527777777778,2020006,Mid Atlantic,1982,2.3,8201.5,0.40706273575540997,Ashokan Reservoir,Surface Water,0.0,0.0,0,0,0,0,0,0,2
176,90,Snake River,AK,90-11,Nome Joint Utility Systems,OL-NA-CT,No,None,Oil,64.50694444444444,-165.42555555555555,19050104,Alaska,1988,1.5,2930.4146341463415,0.22301481233990422,Municipal,Municipal,0.0,0.0,0,0,0,0,0,0,11
177,90,Snake River,AK,90-12,Nome Joint Utility Systems,OL-NA-CT,No,None,Oil,64.50694444444444,-165.42555555555555,19050104,Alaska,1991,3.8,7423.717073170731,0.2230148123399042,Municipal,Municipal,0.0,0.0,0,0,0,0,0,0,12
